,x
2903,240951.2183
2904,541600.1918
2905,267911.6208
2906,238339.8339
2907,374947.6844
2908,381676.7107
2909,233449.0238
2910,374714.9746
2911,471578.1054
2912,427123.9574
2913,604667.8393
2914,333513.3787
2915,708092.9849
2916,559241.4682
2917,374355.699
2918,577693.7034
2919,291520.3059
2920,274413.275
2921,229204.5863
2922,1069849.465
2923,593593.3799
2924,370866.4594
2925,410215.044
2926,567680.7465
2927,218086.4329
2928,538361.4971
2929,484592.3677
2930,634944.5821
2931,546404.6477
2932,634220.7183
2933,241653.0433
2934,558858.8216
2935,412199.8201
2936,402829.8319
2937,259659.4576
2938,520320.1535
2939,266264.453
2940,603060.2839
2941,340363.6576
2942,842840.99
2943,257790.2836
2944,523332.895
2945,776094.1835
2946,545591.1219
2947,571249.0656
2948,369739.4193
2949,599294.0056
2950,402695.6927
2951,427385.9216
2952,480673.2709
2953,627364.6495
2954,575760.8882
2955,685528.7646
2956,564315.7152
2957,351250.9959
2958,324326.719
2959,612706.6872
2960,204550.9413
2961,628913.9592
2962,462299.6776
2963,543283.617
2964,762294.4364
2965,360576.7571
2966,206738.874
2967,245352.8287
2968,258662.5648
2969,533260.2625
2970,597056.9677
2971,575438.3505
2972,501490.7628
2973,459611.1015
2974,674777.1998
2975,412300.765
2976,673705.1593
2977,729489.9916
2978,256551.6577
2979,333751.6381
2980,566180.1702
2981,378464.2864
2982,328180.6934
2983,244202.0454
2984,568868.4056
2985,250025.8019
2986,188530.723
2987,1371907.556
2988,232330.9167
2989,455640.4854
2990,494466.8561
2991,1140757.053
2992,1091941.641
2993,688175.2761
2994,779205.3424
2995,577316.4714
2996,553262.3401
2997,286240.8265
2998,537483.9546
2999,1003706.153
3000,535811.0279
3001,266512.8212
3002,550564.622
3003,366052.375
3004,549974.4558
3005,599904.7577
3006,600619.08
3007,483245.4908
3008,576385.3199
3009,911614.8463
3010,733796.62
3011,373967.2668
3012,513539.9207
3013,570605.3631
3014,497656.8586
3015,346077.5144
3016,783193.2583
3017,790233.8136
3018,244231.3243
3019,979300.8062
3020,245539.7078
3021,815863.699
3022,546237.9409
3023,620988.0831
3024,747260.1252
3025,741792.4312
3026,566465.5434
3027,259991.2177
3028,320823.181
3029,1622998.914
3030,535524.9209
3031,697848.1008
3032,466230.3954
3033,538169.3183
3034,668890.9398
3035,539415.3578
3036,654871.752
3037,966528.8021
3038,631568.8934
3039,604722.3364
3040,432821.5828
3041,589290.0721
3042,243267.3819
3043,230586.3926
3044,241365.2958
3045,384044.2162
3046,768913.71
3047,1144605.04
3048,564723.2099
3049,269923.8985
3050,285126.5135
3051,687793.8365
3052,261594.9536
3053,567559.9456
3054,475698.999
3055,378744.7878
3056,785630.2914
3057,246162.8424
3058,729933.737
3059,510420.4028
3060,654054.8673
3061,296541.9278
3062,497807.0775
3063,605026.254
3064,527694.3009
3065,930614.6413
3066,538173.3345
3067,376200.0038
3068,372389.7111
3069,565036.6793
3070,312505.4754
3071,535295.6084
3072,570783.2954
3073,807351.5655
3074,393063.8373
3075,496644.0852
3076,442042.8794
3077,1398114.079
3078,405045.0812
3079,535574.3262
3080,345298.5733
3081,358603.0419
3082,337190.1929
3083,502555.6078
3084,469469.7442
3085,199625.3859
3086,850789.519
3087,1260933.239
3088,782823.2098
3089,677404.9829
3090,451755.3926
3091,530821.3268
3092,289715.3921
3093,344463.0228
3094,950583.8873
3095,945231.0616
3096,564963.3331
3097,926827.4702
3098,382433.2889
3099,295907.6697
3100,558550.7282
3101,844763.1095
3102,619151.745
3103,584878.4515
3104,473879.053
3105,682343.6162
3106,461732.8959
3107,807744.0587
3108,243172.1257
3109,1545155.621
3110,553823.054
3111,337455.3172
3112,429546.0426
3113,326690.8516
3114,243771.4405
3115,192837.5276
3116,401464.3414
3117,559879.8327
3118,520322.3059
3119,530311.1445
3120,539339.9358
3121,812020.0768
3122,383811.5448
3123,465968.5665
3124,359413.0939
3125,382158.2467
3126,514980.5972
3127,540005.7257
3128,263090.331
3129,439893.249
3130,638459.5119
3131,848444.636
3132,528554.1997
3133,1027681.573
3134,473834.1921
3135,540084.2464
3136,346568.3177
3137,1536174.659
3138,518016.9913
3139,476679.6144
3140,216272.0364
3141,355007.8499
3142,606705.075
3143,361566.3958
3144,363600.5006
3145,1137194.551
3146,571373.7538
3147,869898.5137
3148,245485.0069
3149,764116.1009
3150,700638.6737
3151,1320076.692
3152,590680.8879
3153,493526.4402
3154,323564.5978
3155,549385.0438
3156,515150.9628
3157,489753.7793
3158,409542.7964
3159,499751.9861
3160,358181.3147
3161,762234.0467
3162,917952.7601
3163,462556.4291
3164,905083.6007
3165,192798.8884
3166,1106197.183
3167,381424.0137
3168,588993.6763
3169,933387.2889
3170,572777.2351
3171,527390.3385
3172,628918.1285
3173,625509.266
3174,248145.5875
3175,878441.2483
3176,541127.2683
3177,579288.569
3178,517082.4043
3179,275765.5669
3180,498267.5864
3181,627619.548
3182,234480.3864
3183,557257.7948
3184,458790.36
3185,344455.6093
3186,593188.0373
3187,203709.9316
3188,387892.5326
3189,301497.4193
3190,550689.2336
3191,863156.56
3192,538415.106
3193,613151.7364
3194,559251.1868
3195,421180.903
3196,651305.8455
3197,277750.686
3198,362246.2865
3199,381043.0257
3200,1031408.957
3201,662700.8769
3202,508677.1717
3203,485322.501
3204,425874.3676
3205,424776.5298
3206,235162.3147
3207,725628.6917
3208,222689.572
3209,279425.4526
3210,966234.0977
3211,428491.1728
3212,1307590.873
3213,548213.38
3214,334435.3395
3215,481629.9453
3216,324024.4816
3217,549822.4049
3218,598466.2196
3219,823091.1334
3220,2125103.164
3221,534925.9812
3222,479216.1958
3223,571962.7768
3224,715478.7916
3225,330363.4583
3226,377907.0912
3227,995948.7847
3228,466544.0768
3229,506001.0338
3230,1627315.278
3231,251275.3152
3232,411756.1895
3233,573702.7733
3234,524375.6949
3235,527346.4243
3236,391936.5856
3237,491502.5707
3238,376406.1398
3239,392233.7532
3240,696826.5611
3241,615825.3679
3242,204076.2381
3243,486057.0161
3244,206248.1166
3245,596144.4043
3246,529807.5633
3247,315675.5045
3248,201677.3462
3249,287867.9687
3250,174192.9987
3251,550759.106
3252,461958.7346
3253,831256.6081
3254,532261.1547
3255,507799.6472
3256,397132.283
3257,462594.7314
3258,793664.3806
3259,488378.5073
3260,479801.028
3261,245640.6911
3262,251559.742
3263,486451.1203
3264,513976.0612
3265,520393.5586
3266,526763.8833
3267,490539.7129
3268,307247.2117
3269,349947.964
3270,250645.3478
3271,527528.3246
3272,250337.9499
3273,539526.2802
3274,1191375.759
3275,428490.8743
3276,792878.0962
3277,494263.3869
3278,441529.7132
3279,1294420.446
3280,791617.2221
3281,227307.6529
3282,662772.0669
3283,172081.2965
3284,387401.6528
3285,355335.8924
3286,800688.2805
3287,522702.3087
3288,512181.9585
3289,511978.1829
3290,789734.4608
3291,353172.7324
3292,427362.1402
3293,527569.7659
3294,530327.4463
3295,508606.2041
3296,381568.536
3297,398589.0596
3298,556564.5092
3299,263106.4694
3300,459686.2695
3301,443344.0331
3302,622252.232
3303,601441.7965
3304,476058.4725
3305,545027.0107
3306,927739.7285
3307,396148.093
3308,811946.0002
3309,911598.0521
3310,787523.303
3311,516406.1023
3312,799843.6568
3313,541300.8718
3314,743689.9525
3315,520214.2843
3316,435036.8322
3317,551528.8247
3318,384504.1882
3319,475266.8504
3320,257000.5393
3321,1339960.007
3322,302147.5412
3323,1060619.538
3324,540483.2916
3325,541346.7993
3326,427605.9042
3327,556755.5576
3328,413055.6261
3329,421989.3972
3330,583523.3081
3331,234472.7815
3332,318790.7179
3333,470524.3799
3334,341021.1855
3335,381079.1513
3336,505916.6266
3337,580847.6325
3338,531748.3855
3339,843038.5906
3340,666737.6516
3341,379999.2943
3342,434106.3379
3343,245959.7484
3344,493279.6486
3345,438544.7694
3346,323206.6419
3347,703135.8837
3348,522167.7749
3349,501012.3622
3350,951019.2388
3351,346857.8984
3352,285694.8323
3353,1173927.412
3354,1073152.581
3355,234674.8704
3356,252558.5891
3357,801820.2025
3358,373025.2141
3359,427567.6645
3360,881351.9623
3361,1017690.647
3362,245983.4533
3363,544707.9152
3364,547573.9819
3365,157969.5257
3366,519965.0611
3367,700634.7682
3368,539290.8227
3369,531876.4326
3370,453655.7615
3371,634416.8429
3372,536732.7346
3373,435683.5185
3374,276570.1136
3375,480005.9018
3376,338415.3197
3377,432633.9316
3378,1026400.233
3379,520712.6159
3380,459787.1762
3381,437307.5621
3382,426739.197
3383,581927.0622
3384,526005.2881
3385,537040.9046
3386,277389.6306
3387,352216.8161
3388,589871.4688
3389,466716.2744
3390,604990.1283
3391,980330.9628
3392,258864.5771
3393,717651.8897
3394,703687.8241
3395,824647.9216
3396,569071.8365
3397,483187.6286
3398,803043.2252
3399,524205.1762
3400,266049.2796
3401,522203.9006
3402,589251.8463
3403,826000.0878
3404,531062.9068
3405,134289.0914
3406,805123.098
3407,424575.0075
3408,1686226.362
3409,604320.8646
3410,508936.9347
3411,506746.551
3412,241676.7865
3413,651518.6063
3414,356563.3426
3415,258393.1946
3416,765422.4021
3417,393071.4039
3418,353123.6054
3419,994655.5662
3420,417924.4253
3421,367597.0186
3422,369438.5799
3423,227829.8425
3424,850116.2094
3425,553422.117
3426,1070342.404
3427,791855.9692
3428,430667.8596
3429,360307.2401
3430,470392.2783
3431,386778.5565
3432,372651.2784
3433,386114.707
3434,530934.2408
3435,586594.861
3436,239534.7227
3437,187986.247
3438,715738.6214
3439,293118.4679
3440,499396.6191
3441,315591.3542
3442,201560.2629
3443,256198.054
3444,539710.5507
3445,1162361.404
3446,256104.5915
3447,313345.6301
3448,486947.6889
3449,671890.3989
3450,368445.6332
3451,630795.6931
3452,418982.2053
3453,313622.7721
3454,390984.3166
3455,480440.5612
3456,372764.9644
3457,251832.5553
3458,925949.3495
3459,996860.6279
3460,1688449.262
3461,228515.1297
3462,332010.5878
3463,592409.5314
3464,412252.4069
3465,1058064.326
3466,495076.8744
3467,614959.0562
3468,422217.8993
3469,460276.6897
3470,783197.0446
3471,317590.846
3472,357690.3583
3473,535125.3054
3474,167601.2868
3475,274004.8098
3476,869153.2163
3477,799328.4087
3478,863735.7191
3479,458532.1656
3480,968434.2034
3481,1183206.584
3482,488973.0828
3483,190112.1725
3484,344122.2914
3485,361256.3862
3486,977963.8529
3487,363173.2686
3488,433836.3693
3489,421334.6542
3490,574007.1746
3491,498430.1738
3492,618674.5659
3493,348228.8237
3494,366605.5989
3495,349271.5471
3496,265045.5923
3497,503014.1357
3498,253947.6317
3499,478190.0868
3500,521698.6597
3501,436306.6148
3502,731744.0408
3503,435152.3194
3504,654271.0636
3505,600820.776
3506,461726.2991
3507,1351350.22
3508,576455.1157
3509,345446.8133
3510,249028.8326
3511,217292.5958
3512,510768.8741
3513,482503.8684
3514,220890.1173
3515,496452.9399
3516,780953.9975
3517,522728.5271
3518,326273.1419
3519,567116.3149
3520,738712.9096
3521,1178657.454
3522,314222.1635
3523,501366.3629
3524,20760.95577
3525,524018.297
3526,452074.0365
3527,644484.8977
3528,671366.8317
3529,598092.4614
3530,407557.3326
3531,428323.8676
3532,778191.8596
3533,439869.7047
3534,1197489.669
3535,520840.7396
3536,369706.4689
3537,299174.8332
3538,1295950.504
3539,542421.131
3540,1196950.567
3541,787590.0568
3542,1432821.084
3543,564453.6025
3544,606842.7889
3545,473632.7539
3546,763223.4494
3547,246657.8149
3548,267608.2703
3549,541728.2772
3550,555329.4785
3551,248841.9152
3552,513734.4812
3553,254204.3832
3554,1230300.107
3555,156690.2436
3556,844581.4596
3557,1029057.162
3558,660774.8075
3559,443650.0891
3560,723303.0516
3561,517908.8932
3562,367435.3882
3563,825840.2317
3564,406074.9706
3565,1097175.678
3566,555318.4315
3567,639883.8727
3568,566471.1312
3569,501441.7466
3570,671557.1846
3571,222427.8655
3572,532503.2709
3573,284347.5724
3574,382204.4686
3575,728812.1178
3576,260235.2664
3577,453793.5136
3578,435907.5939
3579,157199.7304
3580,894186.1049
3581,244332.1544
3582,577346.0871
3583,464526.6246
3584,509676.9611
3585,500510.4803
3586,336033.3626
3587,699056.6653
3588,254952.0528
3589,375981.3844
3590,1131546.134
3591,539324.619
3592,322831.1299
3593,500572.9253
3594,563227.8707
3595,471390.952
3596,652293.7288
3597,289758.6957
3598,317485.8465
3599,361034.4259
3600,664119.4726
3601,274752.4411
3602,533613.3519
3603,805271.7131
3604,1458584.527
3605,560992.352
3606,475115.1749
3607,669345.5549
3608,670765.778
3609,585971.3896
3610,167487.7539
3611,535871.4938
3612,424686.2286
3613,599200.8635
3614,375579.7519
3615,526065.4033
3616,178878.713
3617,379215.4365
3618,369964.4273
3619,294386.3344
3620,653402.0202
3621,506554.1428
3622,720875.1044
3623,773350.3335
3624,513737.9167
3625,501232.7278
3626,259597.1518
3627,495438.3268
3628,598066.618
3629,441265.8543
3630,465598.4877
3631,860637.354
3632,837787.7427
3633,368003.8664
3634,378350.7601
3635,380844.3724
3636,447910.5883
3637,503292.1782
3638,253764.1116
3639,1038575.988
3640,376662.9679
3641,669268.3759
3642,771330.8643
3643,329408.5393
3644,641036.7217
3645,235006.6305
3646,797729.3524
3647,417845.9812
3648,267178.274
3649,257603.0536
3650,576231.7537
3651,397320.9254
3652,536968.8799
3653,391350.3348
3654,501601.1345
3655,245886.4404
3656,484983.3349
3657,580928.1319
3658,434518.2388
3659,356070.4841
3660,299647.8192
3661,1057835.351
3662,285933.0917
3663,263215.0192
3664,623427.3009
3665,202759.0684
3666,590162.3916
3667,710093.0504
3668,242525.3245
3669,525139.7632
3670,255422.6633
3671,386179.4933
3672,791312.979
3673,681079.0501
3674,531121.1964
3675,241774.296
3676,1010023.703
3677,280983.0593
3678,942000.7575
3679,1331425.268
3680,441797.0917
3681,318624.2012
3682,562051.5888
3683,365711.668
3684,800014.0468
3685,374229.2171
3686,563480.4529
3687,789363.0898
3688,806658.6734
3689,953972.1679
3690,409978.8987
3691,443023.5955
3692,1394513.224
3693,821269.9285
3694,520877.6682
3695,260686.1823
3696,374291.1782
3697,525396.5529
3698,540170.6322
3699,434661.4396
3700,239239.3704
3701,911048.9698
3702,416436.5762
3703,322868.3095
3704,236404.3379
3705,941769.529
3706,396055.1281
3707,520342.2166
3708,381942.4091
3709,931691.4536
3710,378911.4741
3711,681044.1235
3712,978302.5436
3713,523776.6787
3714,437346.2012
3715,560684.2202
3716,779462.0173
3717,711122.0664
3718,551539.5844
3719,593004.7151
3720,537117.5715
3721,260438.3987
3722,713041.2606
3723,611656.8106
3724,1140409.709
3725,725142.0544
3726,507060.1558
3727,494017.6375
3728,735526.0287
3729,252483.2886
3730,565349.5886
3731,403199.6505
3732,690707.6116
3733,251115.9965
3734,715712.67
3735,599574.6983
3736,561483.1935
3737,526313.4059
3738,202756.794
3739,227775.065
3740,388292.0127
3741,893974.426
3742,718582.767
3743,283880.321
3744,924374.2456
3745,531708.0905
3746,320471.136
3747,679902.5911
3748,573830.5705
3749,548066.9553
3750,764414.7496
3751,188679.2539
3752,507745.4813
3753,391867.5616
3754,529080.2
3755,529816.8674
3756,1234072.656
3757,722465.9358
3758,519585.6384
3759,330889.1217
3760,563713.4612
3761,512585.4856
3762,501495.5786
3763,644045.3842
3764,552686.9768
3765,509594.0491
3766,327375.9411
3767,605147.3535
3768,329647.0602
3769,530685.0176
3770,544352.6108
3771,519469.9354
3772,434932.4899
3773,296349.0091
3774,1413962.095
3775,670384.6447
3776,249336.926
3777,982366.1727
3778,663453.6827
3779,250808.522
3780,538231.5859
3781,462528.7079
3782,276645.32
3783,541909.8047
3784,268884.7704
3785,527016.5037
3786,429907.6684
3787,329058.5103
3788,587915.6973
3789,676611.5592
3790,660900.6643
3791,562421.2926
3792,575298.9426
3793,900729.0519
3794,858615.673
3795,251957.2434
3796,524703.6226
3797,401702.8927
3798,616550.0346
3799,412965.1717
3800,566548.5319
3801,835699.5663
3802,449821.4479
3803,443008.5006
3804,591922.0488
3805,561681.0747
3806,565278.4125
3807,708417.5535
3808,660177.3874
3809,243737.009
3810,420516.1454
3811,450681.6349
3812,492892.6976
3813,836525.7745
3814,216295.7413
3815,1212878.19
3816,492145.1046
3817,608768.6564
3818,340612.8043
3819,527815.5153
3820,560578.3371
3821,114905.9164
3822,268241.6419
3823,326404.8213
3824,633892.8735
3825,458981.3319
3826,477948.3292
3827,1272607.881
3828,817398.2493
3829,580721.5641
3830,566777.4858
3831,909306.8819
3832,964577.2382
3833,235633.0857
3834,417572.6014
3835,567044.788
3836,424683.0291
3837,600631.7828
3838,649107.1015
3839,817215.1043
3840,249963.4578
3841,761296.0624
3842,264541.8705
3843,547709.5957
3844,468140.2461
3845,552574.6526
3846,636953.5009
3847,713444.336
3848,519030.3593
3849,650024.5259
3850,518086.2896
3851,618136.652
3852,495613.5466
3853,642387.1833
3854,381685.4076
3855,178900.679
3856,722033.269
3857,256980.3082
3858,1107925.792
3859,584423.373
3860,708421.1871
3861,532488.4885
3862,427721.5307
3863,499771.5842
3864,418422.8717
3865,191202.4819
3866,592119.0787
3867,520471.0358
3868,385110.4007
3869,267732.1934
3870,1116400.903
3871,234383.6108
3872,242673.6411
3873,621687.9677
3874,536081.9555
3875,608805.5019
3876,413350.5651
3877,603021.8493
3878,639110.4606
3879,622919.5629
3880,578943.7771
3881,426544.6365
3882,636729.8006
3883,695201.1958
3884,320573.9195
3885,551265.119
3886,279521.4425
3887,256396.0501
3888,222575.8094
3889,208943.6953
3890,391937.5554
3891,561886.1016
3892,761730.7641
3893,599865.6453
3894,348047.4802
3895,228145.4643
3896,443638.1171
3897,550572.2269
3898,592184.35
3899,335602.497
3900,567772.7202
3901,713858.1453
3902,467081.0858
3903,666655.3202
3904,344816.5638
3905,368328.0982
3906,617516.7552
3907,410664.3008
3908,1175334.038
3909,554533.743
3910,531836.2142
3911,545213.8899
3912,542842.1767
3913,261182.6328
3914,817989.6244
3915,590724.4652
3916,160284.2683
3917,575454.0919
3918,611662.6153
3919,370111.3763
3920,423655.102
3921,436303.1792
3922,458689.7902
3923,584008.6383
3924,912110.9759
3925,755237.3676
3926,359178.1692
3927,517615.3588
3928,383811.6213
3929,383697.9353
3930,455636.806
3931,549150.1191
3932,564855.3115
3933,450633.7733
3934,561781.6828
3935,417613.9088
3936,754756.3575
3937,569071.5239
3938,352214.4788
3939,522035.7116
3940,550077.2543
3941,553064.4971
3942,368478.5532
3943,437019.539
3944,403203.7815
3945,521661.6788
3946,383771.403
3947,549703.3047
3948,212339.2045
3949,308663.8834
3950,522460.6138
3951,826661.0561
3952,390570.2634
3953,566226.0391
3954,511405.01
3955,786130.3707
3956,375181.7361
3957,638374.2485
3958,1115145.437
3959,256597.5022
3960,950949.0316
3961,812539.968
3962,487120.0089
3963,557282.9242
3964,576223.8872
3965,259857.1411
3966,555003.4669
3967,586136.5564
3968,703005.9724
3969,654932.5766
3970,1066848.637
3971,526822.0197
3972,537161.3469
3973,841335.5923
3974,569289.9871
3975,584327.7721
3976,386477.9913
3977,523890.2499
3978,570403.9249
3979,358348.2448
3980,601095.5222
3981,457692.5222
3982,269230.9299
3983,420784.8659
3984,540786.1236
3985,380074.9601
3986,561274.3279
3987,521482.3729
3988,386437.6799
3989,498637.8708
3990,483555.7746
3991,1013745.895
3992,504738.4043
3993,365859.908
3994,529757.9206
3995,800840.473
3996,633181.4144
3997,358507.3262
3998,500946.6209
3999,444012.8834
4000,523641.1033
4001,685411.6953
4002,1063630.899
4003,836627.6487
4004,244036.8403
4005,346725.6437
4006,465048.7759
4007,254488.0763
4008,383107.7515
4009,551011.8413
4010,370521.98
4011,384207.4287
4012,442634.6658
4013,368515.3907
4014,317586.4023
4015,593551.0231
4016,424745.2966
4017,373919.4818
4018,426849.1347
4019,752879.1056
4020,1133911.141
4021,233864.895
4022,689168.0379
4023,414083.4766
4024,692335.1673
4025,280118.1087
4026,606493.9042
4027,814705.7321
4028,320846.9242
4029,485545.294
4030,518879.7067
4031,267182.4816
4032,676209.9206
4033,536809.6761
4034,536267.0026
4035,201833.3059
4036,468009.9254
4037,379277.7423
4038,442687.9239
4039,366039.3354
4040,518659.96
4041,1543538.421
4042,853660.1117
4043,473872.4945
4044,396085.7872
4045,537802.9736
4046,576763.2092
4047,524551.9088
4048,527947.6934
4049,985207.4199
4050,491639.0916
4051,418188.7434
4052,388359.8298
4053,204862.5086
4054,372548.8308
4055,572045.9631
4056,352676.4244
4057,774002.9511
4058,433655.0642
4059,536556.8193
4060,1203485.387
4061,720633.6212
4062,488741.7533
4063,390104.4688
4064,718882.9352
4065,542061.8553
4066,428960.0418
4067,554591.0556
4068,425641.6578
4069,764610.5554
4070,873620.5141
4071,470502.1957
4072,466349.5545
4073,392081.7409
4074,532803.4147
4075,628461.3052
4076,672146.2357
4077,580605.9376
4078,824902.4216
4079,329518.3941
4080,437587.8578
4081,447292.9651
4082,557623.6695
4083,388218.7813
4084,511619.5196
4085,389465.2724
4086,620636.2974
4087,706927.7257
4088,425835.7284
4089,283191.5217
4090,410330.6844
4091,311991.8575
4092,517510.9783
4093,575042.1528
4094,478844.4994
4095,525642.4172
4096,431820.6355
4097,517121.0435
4098,540170.5174
4099,360372.9049
4100,563149.3883
4101,646361.4649
4102,722594.0978
4103,676895.3227
4104,434599.2675
4105,992889.5141
4106,601167.3872
4107,523028.9708
4108,649002.2046
4109,502557.7014
4110,567212.0063
4111,767214.9782
4112,343361.1688
4113,644921.0383
4114,372228.2923
4115,983121.9361
4116,253768.2426
4117,234168.8574
4118,366726.7544
4119,635139.0661
4120,381474.997
4121,539664.581
4122,422326.4108
4123,398526.7155
4124,441621.0999
4125,998510.7994
4126,402798.7135
4127,312613.3502
4128,229640.7652
4129,540650.3362
4130,437536.1407
4131,659429.6029
4132,508563.0999
4133,561408.1849
4134,800833.0456
4135,649218.7377
4136,528189.3118
4137,546144.3458
4138,588060.5461
4139,329001.5178
4140,666999.9527
4141,495841.0818
4142,1075935.005
4143,582599.5255
4144,199154.08
4145,344790.7667
4146,541592.7018
4147,914692.7666
4148,439372.6386
4149,713914.9847
4150,501919.4719
4151,241244.0049
4152,527320.581
4153,534606.8474
4154,538605.4589
4155,565906.9818
4156,499567.023
4157,429356.0406
4158,374714.9746
4159,283361.4075
4160,1236981.809
4161,905267.7325
4162,455346.9649
4163,649227.6285
4164,439052.201
4165,534255.1383
4166,256751.2779
4167,525832.6553
4168,345362.4444
4169,264640.4094
4170,673859.742
4171,556225.8397
4172,386670.045
4173,1136719.942
4174,587067.7461
4175,302374.5556
4176,433250.1185
4177,478600.7044
4178,391940.2572
4179,817000.0175
4180,754991.5173
4181,436905.9296
4182,511641.1936
4183,732909.8806
4184,1270729.321
4185,831634.3828
4186,230882.8267
4187,569780.8669
4188,816860.5918
4189,664496.6803
4190,375984.5583
4191,342210.3855
4192,270273.814
4193,256586.3647
4194,526635.1023
4195,484407.5261
4196,878608.4518
4197,499015.1411
4198,255660.846
4199,271644.756
4200,735973.9257
4201,474244.2152
4202,534988.2488
4203,651521.7675
4204,703552.273
4205,519268.643
4206,417027.8141
4207,529422.4264
4208,750888.3441
4209,267361.7942
4210,556603.11
4211,573000.896
4212,559099.1362
4213,565454.3277
4214,248503.2074
4215,572217.0072
4216,224223.6345
4217,440727.2278
4218,446583.973
4219,566903.8363
4220,224247.1787
4221,857140.3522
4222,632613.4499
4223,220595.7256
4224,438553.7546
4225,540395.6988
4226,493722.6603
4227,527881.2949
4228,492390.235
4229,397440.4148
4230,633180.0707
4231,546280.655
4232,294137.0729
4233,535175.1279
4234,545349.5036
4235,528923.9034
4236,707870.9965
4237,713603.1301
4238,556740.501
4239,482602.7198
4240,628507.2124
4241,322661.2441
4242,661289.0133
4243,389831.5789
4244,207638.5942
4245,417097.8982
4246,592856.6741
4247,534273.6687
4248,538926.2142
4249,266836.2839
4250,396364.6644
4251,425586.5435
4252,242237.4622
4253,790248.4489
4254,450087.7792
4255,905895.6109
4256,321407.6381
4257,429803.0685
4258,379351.1267
4259,414006.6117
4260,319019.5123
4261,568527.1843
4262,639192.302
4263,197697.1655
4264,868947.6174
4265,373409.9884
4266,350048.909
4267,779624.893
4268,570816.3223
4269,315937.5235
4270,410577.8384
4271,216964.9668
4272,550396.3116
4273,564495.9593
4274,605458.8825
4275,573541.3406
4276,410742.7067
4277,614968.9636
4278,796988.1648
4279,606805.5543
4280,534379.7499
4281,815226.2659
4282,621206.1113
4283,520160.9497
4284,768972.3853
4285,577880.6208
4286,373001.0332
4287,301485.761
4288,396671.8646
4289,333855.7825
4290,391163.7056
4291,362937.1616
4292,545418.7636
4293,559866.6782
4294,467665.5429
4295,846082.4952
4296,858730.5724
4297,441747.7873
4298,406474.7174
4299,524434.4504
4300,529321.8949
4301,489113.1998
4302,561732.4932
4303,654512.7585
4304,478259.8582
4305,352157.9076
4306,552133.3074
4307,704648.9399
4308,540603.299
4309,544255.5597
4310,591557.1226
4311,320787.9773
4312,524513.3079
4313,333687.569
4314,537729.6274
4315,525009.7999
4316,569918.9394
4317,650200.9312
4318,270664.0781
4319,798044.3169
4320,506971.476
4321,580637.2092
4322,800591.2498
4323,504451.0768
4324,556073.6676
4325,337726.2704
4326,550883.7942
4327,200999.549
4328,426383.3302
4329,641429.8377
4330,521214.5361
4331,669013.5724
4332,802671.1405
4333,667588.3036
4334,557433.3165
4335,528438.6498
4336,297367.965
4337,563607.2412
4338,1034167.618
4339,680135.4603
4340,755623.8399
4341,569255.3566
4342,555602.7434
4343,544905.9178
4344,326478.0526
4345,598841.3759
4346,237315.4189
4347,621186.097
4348,550513.3949
4349,594756.9207
4350,722311.785
4351,458407.4391
4352,808394.6079
4353,528608.9389
4354,478016.2473
4355,505177.9039
4356,979527.9946
4357,1073488.237
4358,501890.3322
4359,319164.6293
4360,605524.6621
4361,448371.8215
4362,636999.2549
4363,303593.447
4364,221271.463
4365,429682.6262
4366,697586.7725
4367,534064.6256
4368,1058722.727
4369,772148.197
4370,346202.0495
4371,234282.5434
4372,550205.8821
4373,518410.7751
4374,720524.8658
4375,743114.3208
4376,638421.2862
4377,261006.5644
4378,216825.1837
4379,541852.8888
4380,712197.6954
4381,224067.7131
4382,356128.6588
4383,784623.6212
4384,1047485.264
4385,730747.0331
4386,262598.558
4387,550103.3962
4388,756270.4868
4389,382108.9805
4390,412151.9968
4391,889897.4609
4392,548274.4789
4393,418857.5555
4394,232517.8723
4395,632265.3945
4396,946621.7765
4397,552368.1556
4398,337508.5164
4399,208074.8114
4400,712139.4058
4401,661163.0417
4402,262439.7126
4403,599865.8814
4404,558063.3605
4405,374747.734
4406,597116.8979
4407,438408.5993
4408,571463.1618
4409,253511.4911
4410,371295.1865
4411,588772.0518
4412,358850.5401
4413,467011.2517
4414,554508.4561
4415,366488.2797
4416,649967.7697
4417,339496.5674
4418,762063.362
4419,535123.8242
4420,505052.0335
4421,571842.4435
4422,386358.6551
4423,265894.1303
4424,533853.7047
4425,219242.6061
4426,861968.9521
4427,483607.2175
4428,775033.9386
4429,510642.1487
4430,598526.387
4431,549150.1956
4432,496817.9247
4433,245352.867
4434,596560.2385
4435,305209.924
4436,519341.8883
4437,535955.5502
4438,515520.7049
4439,264768.4566
4440,556551.4695
4441,246598.9064
4442,557383.7762
4443,553999.0458
4444,735909.5442
4445,377082.5567
4446,103254.6171
4447,739125.7408
4448,507745.4813
4449,573332.3358
4450,563859.8999
4451,365568.7876
4452,401770.7098
4453,511538.6833
4454,538140.3842
4455,429425.8747
4456,489262.4478
4457,533060.128
4458,605217.2258
4459,614189.2992
4460,523652.0671
4461,730935.4317
4462,522343.6453
4463,390805.5161
4464,665917.0109
4465,408627.7833
4466,539980.2793
4467,509552.3495
4468,498251.0729
4469,573279.5588
4470,688019.592
4471,655520.5907
4472,367672.4406
4473,480812.3651
4474,912397.421
